parent|child|cont_jacc|containment|jaccard
ckan_keywords_air and climate|ckan_subject_nature_and_environment|33.22222222222226|1.0|0.0301003344481605
ckan_keywords_air pollutants|ckan_subject_nature_and_environment|33.22222222222226|1.0|0.0301003344481605
ckan_keywords_air pollution|ckan_keywords_pm2.5|21.000000000000007|1.0|0.0476190476190476
ckan_keywords_air quality|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_air temperature|ckan_subject_nature_and_environment|16.611111111111104|1.0|0.0602006688963211
ckan_keywords_air transport|ckan_keywords_aviation|19.000000000000007|1.0|0.0526315789473684
ckan_keywords_air transport|ckan_subject_transport|137.00000000000003|1.0|0.0072992700729927
ckan_keywords_alberta|ckan_subject_economics_and_industry|12.408071748878921|1.0|0.080592699674738
ckan_keywords_altimeter|ckan_subject_nature_and_environment|16.611111111111104|1.0|0.0602006688963211
ckan_keywords_ammonia|ckan_subject_nature_and_environment|37.37499999999995|1.0|0.0267558528428094
ckan_keywords_amount|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_analytics|ckan_subject_information_and_communications|13.625000000000007|1.0|0.073394495412844
ckan_keywords_animal industries|ckan_subject_economics_and_industry|1383.4999999999993|1.0|0.000722804481387785
ckan_keywords_annual index|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_applicants|ckan_subject_government_and_politics|204.8|1.0|0.0048828125
ckan_keywords_applications|ckan_subject_government_and_politics|204.8|1.0|0.0048828125
ckan_keywords_appointment|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_appointments|ckan_subject_government_and_politics|113.77777777777777|1.0|0.0087890625
ckan_keywords_aquaculture licensing|ckan_subject_nature_and_environment|49.83333333333339|1.0|0.020066889632107
ckan_keywords_aquatic life|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_arson|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_assess toxicity; manage and monitor for environmental presence of hazardous substances and waste|ckan_subject_nature_and_environment|27.181818181818166|1.0|0.0367892976588629
ckan_keywords_assessment|ckan_subject_government_and_politics|146.28571428571428|1.0|0.0068359375
ckan_keywords_asset|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_associations|ckan_subject_economics_and_industry|2767.0000000000023|1.0|0.000361402240693892
ckan_keywords_atip|ckan_subject_government_and_politics|9.941747572815533|1.0|0.1005859375
ckan_keywords_atlantic - new brunswick (nb)|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_atmosphere|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_automated stations|ckan_keywords_ontario|14.500000000000004|1.0|0.0689655172413793
ckan_keywords_automated stations|ckan_subject_nature_and_environment|16.611111111111104|1.0|0.0602006688963211
ckan_keywords_availability|ckan_subject_science_and_technology|93.5|1.0|0.0106951871657754
ckan_keywords_avalanche|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_average density|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_award|ckan_keywords_nfb|58.99999999999994|1.0|0.0169491525423729
ckan_keywords_award|ckan_keywords_work|58.99999999999994|1.0|0.0169491525423729
ckan_keywords_awos|ckan_subject_nature_and_environment|16.611111111111104|1.0|0.0602006688963211
ckan_keywords_bacteria|ckan_subject_nature_and_environment|29.90000000000001|1.0|0.0334448160535117
ckan_keywords_bank of canada|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_bargaining unit designator code|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_barrier islands|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_basic|ckan_subject_economics_and_industry|1383.4999999999993|1.0|0.000722804481387785
ckan_keywords_basic canada education savings grant - b-cesg|ckan_subject_education_and_training|190.00000000000006|1.0|0.00526315789473684
ckan_keywords_basic canada education savings grant - b-cesg|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_bc|ckan_subject_nature_and_environment|29.90000000000001|1.0|0.0334448160535117
ckan_keywords_beans|ckan_subject_economics_and_industry|1383.4999999999993|1.0|0.000722804481387785
ckan_keywords_beneficiaries|ckan_subject_government_and_politics|205.00000000000023|0.8|0.00390243902439024
ckan_keywords_benefit programs|ckan_keywords_canada revenue agency|142.50000000000006|1.0|0.00701754385964912
ckan_keywords_benefit programs|ckan_subject_government_and_politics|512.0|1.0|0.001953125
ckan_keywords_bilingualism|ckan_subject_labour|177.49999999999997|1.0|0.00563380281690141
ckan_keywords_bilingualism|ckan_subject_language_and_linguistics|143.49999999999997|1.0|0.00696864111498258
ckan_keywords_biodiversity|ckan_subject_nature_and_environment|37.37499999999995|1.0|0.0267558528428094
ckan_keywords_biological|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_biological diversity|ckan_subject_nature_and_environment|99.66666666666679|1.0|0.0100334448160535
ckan_keywords_biological resources|ckan_subject_nature_and_environment|49.83333333333339|1.0|0.020066889632107
ckan_keywords_biotechnology|ckan_subject_agriculture|234.00000000000023|1.0|0.00427350427350427
ckan_keywords_bird species|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_birds|ckan_subject_nature_and_environment|42.71428571428571|1.0|0.0234113712374582
ckan_keywords_bomb|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_border wait times|ckan_subject_information_and_communications|54.50000000000003|1.0|0.018348623853211
ckan_keywords_boucherville islands|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_boundary files|ckan_subject_health_and_safety|9.27083333333332|1.0|0.107865168539326
ckan_keywords_breakfast|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_breeding colonies|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_broadband|ckan_subject_science_and_technology|93.5|1.0|0.0106951871657754
ckan_keywords_broken links|ckan_keywords_report|54.99999999999995|1.0|0.0181818181818182
ckan_keywords_broken links|ckan_subject_information_and_communications|108.99999999999993|1.0|0.00917431192660551
ckan_keywords_browse|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_buildings|ckan_subject_government_and_politics|34.13333333333333|1.0|0.029296875
ckan_keywords_business|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_business function|ckan_subject_economics_and_industry|2767.0000000000023|1.0|0.000361402240693892
ckan_keywords_businesses|ckan_subject_economics_and_industry|276.7000000000002|1.0|0.00361402240693892
ckan_keywords_cadmium|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_caf|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_campaign|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_canada|ckan_subject_economics_and_industry|66.28571428571429|0.595238095238095|0.00897988505747126
ckan_keywords_canada economic development for quebec regions|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_canada education savings program - cesp|ckan_subject_government_and_politics|205.00000000000023|0.8|0.00390243902439024
ckan_keywords_canada learning bond - clb|ckan_subject_government_and_politics|341.3333333333333|1.0|0.0029296875
ckan_keywords_canada learning bond - clb|ckan_subject_labour|118.66666666666667|0.666666666666667|0.00561797752808989
ckan_keywords_canada pension plan|ckan_subject_society_and_culture|25.0|1.0|0.04
ckan_keywords_canada student loan|ckan_subject_education_and_training|31.666666666666618|1.0|0.0315789473684211
ckan_keywords_canada warbler|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_canadian|ckan_subject_economics_and_industry|89.25806451612873|1.0|0.0112034694615107
ckan_keywords_canadian construction association|ckan_subject_economics_and_industry|2767.0000000000023|1.0|0.000361402240693892
ckan_keywords_canadian radiological monitoring network|ckan_subject_health_and_safety|148.33333333333323|1.0|0.00674157303370787
ckan_keywords_canadian rivers|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_cansim|ckan_subject_information_and_communications|24.9908256880734|0.697247706422018|0.0279001468428781
ckan_keywords_carbon monoxide|ckan_subject_nature_and_environment|49.83333333333339|1.0|0.020066889632107
ckan_keywords_carcass classification|ckan_subject_nature_and_environment|99.66666666666679|1.0|0.0100334448160535
ckan_keywords_cash reconciliation control accounts|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_catastrophe|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_cctb|ckan_subject_government_and_politics|512.0|1.0|0.001953125
ckan_keywords_cd|ckan_keywords_province|127.5|1.0|0.00784313725490196
ckan_keywords_cd|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_census geography|ckan_subject_health_and_safety|9.27083333333332|1.0|0.107865168539326
ckan_keywords_census metropolitan area|ckan_subject_persons|110.66666666666671|1.0|0.00903614457831325
ckan_keywords_census of population|ckan_keywords_immigration|7.142857142857145|0.642857142857143|0.09
ckan_keywords_census subdivision|ckan_subject_society_and_culture|9.615384615384615|1.0|0.104
ckan_keywords_cepa|ckan_subject_nature_and_environment|49.83333333333339|1.0|0.020066889632107
ckan_keywords_charadriiformes|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_chart of accounts|ckan_subject_government_and_politics|53.89473684210526|1.0|0.0185546875
ckan_keywords_chemical|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_chemical spill|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_chick peas|ckan_subject_economics_and_industry|1383.4999999999993|1.0|0.000722804481387785
ckan_keywords_child disability benefit|ckan_subject_economics_and_industry|1383.4999999999993|1.0|0.000722804481387785
ckan_keywords_children|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_chlorophenols|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_chms|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_choices|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_cic|ckan_subject_persons|66.40000000000009|1.0|0.0150602409638554
ckan_keywords_classification|ckan_subject_economics_and_industry|1383.4999999999993|1.0|0.000722804481387785
ckan_keywords_climate archives|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_cloud base|ckan_subject_nature_and_environment|16.611111111111104|1.0|0.0602006688963211
ckan_keywords_cloud height|ckan_subject_nature_and_environment|16.611111111111104|1.0|0.0602006688963211
ckan_keywords_cma|ckan_subject_persons|110.66666666666671|1.0|0.00903614457831325
ckan_keywords_cmhc|ckan_subject_economics_and_industry|125.77272727272727|1.0|0.00795084929526563
ckan_keywords_coa|ckan_subject_government_and_politics|53.89473684210526|1.0|0.0185546875
ckan_keywords_coastal ecosystems|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_common tern|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_community infrastructure|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_conditional release|ckan_keywords_conditional release review|3.8000000000000016|1.0|0.263157894736842
ckan_keywords_conditional release review|ckan_keywords_parole|3.8000000000000016|1.0|0.263157894736842
ckan_keywords_conflict|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_conservation|ckan_subject_nature_and_environment|49.83333333333339|1.0|0.020066889632107
ckan_keywords_conservation projects|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_consolidated accounts|ckan_subject_government_and_politics|512.0|1.0|0.001953125
ckan_keywords_consolidated revenue fund|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_construction industry|ckan_subject_economics_and_industry|2767.0000000000023|1.0|0.000361402240693892
ckan_keywords_contract history|ckan_subject_economics_and_industry|922.3333333333308|1.0|0.00108420672208168
ckan_keywords_contractor name|ckan_subject_government_and_politics|34.13333333333333|1.0|0.029296875
ckan_keywords_contributed surplus|ckan_subject_government_and_politics|512.0|1.0|0.001953125
ckan_keywords_contribution|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_cooking|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_core public administration|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_core responsibilities|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_core responsibility|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_corporate income tax|ckan_subject_economics_and_industry|65.88095238095228|1.0|0.0151788941091435
ckan_keywords_correspondence files|ckan_subject_health_and_safety|9.27083333333332|1.0|0.107865168539326
ckan_keywords_coverage|ckan_subject_science_and_technology|93.5|1.0|0.0106951871657754
ckan_keywords_cpa|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_cpp|ckan_subject_society_and_culture|25.0|1.0|0.04
ckan_keywords_create or start a business|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_customize|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_dataset|ckan_subject_economics_and_industry|2767.0000000000023|1.0|0.000361402240693892
ckan_keywords_defence|ckan_subject_military|2.0|1.0|0.5
ckan_keywords_deficit|ckan_subject_government_and_politics|64.0|1.0|0.015625
ckan_keywords_demography|ckan_subject_persons|18.44444444444445|1.0|0.0542168674698795
ckan_keywords_department code|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_department number|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_department numbers|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_departmental code|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_departments|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_departments list|ckan_keywords_receiver general|144.00000000000009|1.0|0.00694444444444444
ckan_keywords_departments list|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_deposits|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_derailment|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_designate and manage priority habitat|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_designated groups|ckan_subject_government_and_politics|204.8|1.0|0.0048828125
ckan_keywords_develop a business|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_develop a region|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_develop species recovery / management / conservation plans|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_dew point temperature|ckan_subject_nature_and_environment|16.611111111111104|1.0|0.0602006688963211
ckan_keywords_dinner|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_direct deposit|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_direction|ckan_subject_nature_and_environment|16.611111111111104|1.0|0.0602006688963211
ckan_keywords_disabled employee|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_disaster|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_disposal|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_disturbance|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_domestic cheque|ckan_keywords_department|85.0000000000003|1.0|0.0117647058823529
ckan_keywords_domestic cheque|ckan_keywords_government of canada|125.0|1.0|0.008
ckan_keywords_domestic cheque|ckan_keywords_ministry|85.0000000000003|1.0|0.0117647058823529
ckan_keywords_domestic cheque|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_downloadable data|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_drainage region|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_drinking water|ckan_subject_health_and_safety|148.33333333333323|1.0|0.00674157303370787
ckan_keywords_earthquake|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_easy-to-use|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_eat|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_eating|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_ebm|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_ecological integrity|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_econ|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_economic development|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_economic development agency of canada for the regions of quebec|ckan_keywords_quebec|225.00000000000023|1.0|0.00444444444444444
ckan_keywords_economic development agency of canada for the regions of quebec|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_economic objects|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_econs|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_ecosystems|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_ehv mpa|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_emergency|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_employment equity|ckan_subject_government_and_politics|102.49999999999999|0.9|0.00878048780487805
ckan_keywords_employment equity act|ckan_subject_government_and_politics|205.00000000000023|0.8|0.00390243902439024
ckan_keywords_employment insurance|ckan_subject_economics_and_industry|56.530612244898144|0.938775510204082|0.0166064981949458
ckan_keywords_employment insurance operating account|ckan_subject_government_and_politics|512.0|1.0|0.001953125
ckan_keywords_endeavour hydrothermal vents marine protected area|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_energy recovery|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_entitlements|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_environment and climate change canada|ckan_subject_nature_and_environment|7.868421052631608|1.0|0.127090301003344
ckan_keywords_environment canada|ckan_subject_nature_and_environment|7.868421052631608|1.0|0.127090301003344
ckan_keywords_environmental indicator|ckan_subject_nature_and_environment|99.66666666666679|1.0|0.0100334448160535
ckan_keywords_environmental indicators; air and climate; air pollution; local; emissions; air pollutants; ammonia; facilities|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_environmental indicators; air and climate; air pollution; local; emissions; air pollutants; nitrogen oxides; facilities|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_environmental indicators; air and climate; air pollution; local; emissions; air pollutants; sulphur oxides; facilities|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_environmental performance|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_environmental programs|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_environmental protection|ckan_keywords_nature and biodiversity - habitat|17.999999999999986|1.0|0.0555555555555556
ckan_keywords_environmental protection|ckan_subject_form_descriptors|38.000000000000014|1.0|0.0263157894736842
ckan_keywords_environmental protection|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_environmental protection|ckan_topiccategory_environment|80.0|1.0|0.0125
ckan_keywords_environmental protection|ckan_topiccategory_geoscientific_information|21.99999999999998|1.0|0.0454545454545455
ckan_keywords_environmental radioactivity monitoring|ckan_subject_health_and_safety|148.33333333333323|1.0|0.00674157303370787
ckan_keywords_epidemic|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_equity|ckan_subject_economics_and_industry|213.30769230769232|0.538461538461538|0.00252434186801298
ckan_keywords_equity/deficit|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_eraf pilot project|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_eskimo curlew; range; downloadable data|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_estuaries|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_expenditures|ckan_subject_economics_and_industry|19.06000000000005|0.386666666666667|0.0202868135711787
ckan_keywords_expenses|ckan_subject_government_and_politics|128.0|1.0|0.0078125
ckan_keywords_explosion|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_explosive|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_external revenues|ckan_subject_government_and_politics|42.666666666666664|1.0|0.0234375
ckan_keywords_extinct|ckan_subject_nature_and_environment|99.66666666666679|1.0|0.0100334448160535
ckan_keywords_extirpated|ckan_subject_nature_and_environment|99.66666666666679|1.0|0.0100334448160535
ckan_keywords_faa|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_facilities|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_facility|ckan_subject_nature_and_environment|29.90000000000001|1.0|0.0334448160535117
ckan_keywords_families|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_farmland|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_federal|ckan_subject_government_and_politics|1.7123745819397993|1.0|0.583984375
ckan_keywords_federal jurisdiction|ckan_subject_labour|355.0000000000005|1.0|0.0028169014084507
ckan_keywords_federal programs|ckan_subject_economics_and_industry|1383.4999999999993|1.0|0.000722804481387785
ckan_keywords_federal regulations|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_fellowship|ckan_subject_economics_and_industry|47.70689655172403|1.0|0.0209613299602458
ckan_keywords_festival|ckan_keywords_award|58.99999999999994|1.0|0.0169491525423729
ckan_keywords_film|ckan_keywords_award|58.99999999999994|1.0|0.0169491525423729
ckan_keywords_financial|ckan_subject_government_and_politics|512.0|1.0|0.001953125
ckan_keywords_financial position|ckan_subject_government_and_politics|512.0|1.0|0.001953125
ckan_keywords_financial reporting accounts|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_financing|ckan_subject_economics_and_industry|395.2857142857137|1.0|0.00252981568485725
ckan_keywords_fine particulate matter|ckan_subject_nature_and_environment|59.79999999999983|1.0|0.0167224080267559
ckan_keywords_fish harvest|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_fish health audit|ckan_keywords_aquaculture|17.999999999999986|1.0|0.0555555555555556
ckan_keywords_fish health audit|ckan_keywords_british columbia|251.99999999999991|1.0|0.00396825396825397
ckan_keywords_fish health audit|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_fish health monitoring|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_fish resources|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_fisheries and oceans canada|ckan_keywords_fish health audit|20.0|1.0|0.05
ckan_keywords_flood|ckan_subject_health_and_safety|444.99999999999903|1.0|0.00224719101123596
ckan_keywords_food|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_foreign cheque|ckan_subject_government_and_politics|1024.0|1.0|0.0009765625
ckan_keywords_forms|ckan_subject_military|2.0|1.0|0.5
ckan_keywords_fps|ckan_subject_government_and_politics|256.0|1.0|0.00390625
ckan_keywords_fra|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_free|ckan_subject_health_and_safety|55.62500000000012|1.0|0.0179775280898876
ckan_keywords_fresh water|ckan_subject_nature_and_environment|149.50000000000003|1.0|0.00668896321070234
ckan_keywords_freshwater|ckan_subject_nature_and_environment|74.7499999999999|1.0|0.0133779264214047
ckan_keywords_gdp|ckan_subject_nature_and_environment|99.66666666666679|1.0|0.0100334448160535
ckan_keywords_general ledger|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_general ledger code|ckan_subject_government_and_politics|170.66666666666666|1.0|0.005859375
ckan_keywords_general status|ckan_subject_nature_and_environment|99.66666666666679|1.0|0.0100334448160535
ckan_keywords_genetically modified|ckan_subject_agriculture|234.00000000000023|1.0|0.00427350427350427
ckan_keywords_geographic data|ckan_subject_transport|137.00000000000003|1.0|0.0072992700729927
ckan_keywords_geographic feature|ckan_subject_nature_and_environment|299.00000000000006|1.0|0.00334448160535117
ckan_keywords_geographic information systems|ckan_subject_health_and_safety|9.27083333333332|1.0|0.107865168539326
ckan_keywords_goods|ckan_subject_economics_and_industry|125.77272727272727|1.0|0.00795084929526563
ckan_keywords_goods and services identification number|ckan_subject_economics_and_industry|1383.4999999999993|1.0|0.000722804481387785
ckan_keywords_goods and services identification numbers|ckan_subject_economics_and_industry|2767.0000000000023|1.0|0.000361402240693892
ckan_keywords_government business enterprises|ckan_subject_government_and_politics|512.0|1.0|0.001953125
ckan_keywords_government-wide chart of accounts|ckan_subject_government_and_politics|53.89473684210526|1.0|0.0185546875
ckan_keywords_graduates|ckan_subject_labour|88.75000000000013|1.0|0.0112676056338028
